x,observed_y,trend,hidden_structure,noise,split
2.1176470588235294,2.759448645008396,2.626470588235294,-0.043810592901723205,0.17678864967482544,train
2.132665832290363,2.5681982023316516,2.636232790988736,-0.07221678756849231,0.004182198911407797,train
2.1476846057571963,2.6038776701609194,2.6459949937421774,-0.10082067610724169,0.058703352525983826,train
2.16270337922403,2.476060172246263,2.6557571964956193,-0.1295800769826957,-0.050116947266660605,test
2.1777221526908637,2.491304027779894,2.665519399249061,-0.1584519653657756,-0.015763406103391765,train
2.192740926157697,2.7526993840903953,2.675281602002503,-0.18739256419416586,0.26481034628205846,train
2.2077596996245306,2.3837670563874016,2.685043804755945,-0.21635743750886754,-0.08491931085967547,train
2.2227784730913642,2.505276446208053,2.6948060075093867,-0.24530158583698192,0.05577202453564856,test
2.237797246558198,2.4015459502902248,2.7045682102628286,-0.27417954338544426,-0.02884271658715942,train
2.252816020025031,2.447540520189115,2.7143304130162704,-0.30294547680545225,0.03615558397829696,train
2.267834793491865,2.2318591006377555,2.7240926157697123,-0.33155328528301775,-0.16068022984893926,train
2.2828535669586985,2.409157011609891,2.733854818523154,-0.3599567017073757,0.035258894794112365,test
2.2978723404255317,2.35087605233729,2.7436170212765956,-0.3881093946659231,-0.004631574273382418,train
2.3128911138923653,2.504250997553878,2.7533792240300374,-0.41596507101193925,0.16683684453577996,train
2.327909887359199,2.2669522400086093,2.7631414267834797,-0.44347757874958993,-0.05271160802528025,train
2.3429286608260327,2.4891113854954003,2.7729036295369216,-0.47060100997962084,0.1868087659380997,test
2.357947434292866,2.5412475488735202,2.7826658322903626,-0.4972898036486869,0.25587152023184456,train
2.3729662077596996,2.340020570103206,2.792428035043805,-0.5234988478455167,0.0710913829049181,train
2.3879849812265332,2.2781950330158875,2.8021902377972467,-0.5491835813879611,0.025188376606602007,train
2.4030037546933665,2.2854658378636046,2.811952440550688,-0.5743000944465679,0.04781349175948422,test
2.4180225281602,2.3765168036647704,2.82171464330413,-0.5988052279524739,0.15360738831311416,train
2.433041301627034,2.190540945039129,2.831476846057572,-0.6226566715403034,-0.01827922947813924,train
2.4480600750938675,2.414095167379917,2.8412390488110137,-0.6458130597802278,0.21866917834913135,train
2.4630788485607007,2.3798825001515653,2.8510012515644556,-0.6682340664575043,0.19711531504461408,test
2.4780976220275344,2.194578266849995,2.8607634543178975,-0.6898804966625242,0.02369530919462165,train
2.493116395494368,2.0875519167031378,2.8705256570713393,-0.7107143764598132,-0.07225936390838879,train
2.5081351689612013,2.3850935041607366,2.880287859824781,-0.7306990399103597,0.23550468424631515,train
2.523153942428035,1.9726101517268888,2.890050062578223,-0.7497992132282223,-0.16764069762311226,test
2.5381727158948686,2.0270849324534814,2.899812265331665,-0.7679810958594429,-0.10474623701874056,train
2.5531914893617023,1.9193549635278422,2.909574468085107,-0.785212438279011,-0.2050070662782536,train
2.5682102628285355,2.023535312685386,2.919336670838548,-0.8014626163097541,-0.09433874184340799,train
2.583229036295369,2.314659250536268,2.92909887359199,-0.8167027017757775,0.20226307872005583,test
2.598247809762203,2.204178539666051,2.938861076345432,-0.8309055293122167,0.09622299263283576,train
2.613266583229036,2.1406250316277684,2.9486232790988733,-0.8440457591627457,0.036047511691640374,train
2.6282853566958697,2.1887025257804793,2.958385481852315,-0.8560999358063283,0.0864169797344926,train
2.6433041301627034,2.335586568467232,2.968147684605757,-0.8670465422652127,0.2344854261266874,test
2.658322903629537,2.025068427603724,2.977909887359199,-0.8768660499570238,-0.0759754097984508,train
2.6733416770963703,2.1879250915189923,2.987672090112641,-0.8855409639650458,0.08579396537139741,train
2.688360450563204,2.196746614323126,2.9974342928660827,-0.8930558636123257,0.09236818506936871,train
2.7033792240300376,2.0748988365181256,3.0071964956195245,-0.8993974382370847,-0.0329002208643141,test
2.718397997496871,1.968973551648889,3.0169586983729664,-0.9045545180790302,-0.1434306286450469,train
2.7334167709637045,1.8605401140175821,3.0267209011264082,-0.9085181001985118,-0.2576626869103145,train
2.748435544430538,1.8782888558062325,3.03648310387985,-0.9112813693630047,-0.24691287871061268,train
2.763454317897372,2.042944528417335,3.046245306633292,-0.9128397138481308,-0.0904610643678259,test
2.778473091364205,2.2679151064086085,3.0560075093867334,-0.9131907361132672,0.12509833313514224,train
2.7934918648310387,2.2337246088319604,3.0657697121401752,-0.9123342583247671,0.08028915501655191,train
2.8085106382978724,2.4674489275083693,3.075531914893617,-0.9102723227128235,0.3021893353275757,train
2.8235294117647056,2.1209234786453957,3.0852941176470585,-0.9070091867610874,-0.05736145224057531,test
2.8385481852315393,2.3507688986804225,3.0950563204005004,-0.9025513132412056,0.15826389152112774,train
2.853566958698373,2.0390204155561236,3.1048185231539422,-0.8969073551174787,-0.1688907524803399,train
2.8685857321652066,2.385985914017312,3.114580725907384,-0.8900881353598127,0.16149332346974038,train
2.88360450563204,2.258049889534778,3.124342928660826,-0.8821066217160028,0.015813582589954994,test
2.8986232790988735,2.4745046949992053,3.134105131414268,-0.8729778965071242,0.2133774600920618,train
2.913642052565707,2.291631244051178,3.1438673341677097,-0.862719121522383,0.010483031405851436,train
2.9286608260325404,1.8654134724912441,3.1536295369211516,-0.85134949810215,-0.43686656632775744,train
2.943679599499374,2.482299918440956,3.1633917396745934,-0.8388902225100483,0.15779840127641076,test
2.9586983729662077,2.4902613762848174,3.1731539424280353,-0.8253644367068492,0.14247187056363156,train
2.9737171464330414,2.070534112330985,3.182916145181477,-0.810797174650526,-0.3015848581999662,train
2.9887359198998746,2.2206392702186513,3.1926783479349186,-0.7952153042580806,-0.17682377345818676,train
3.0037546933667083,2.53961241123312,3.2024405506883604,-0.7786474651756918,0.1158193257204511,test
3.018773466833542,2.549721704679906,3.2122027534418023,-0.7611240025142575,0.09864295375236115,train
3.033792240300375,2.7886003990799932,3.2219649561952437,-0.7426768967175607,0.30931233960231,train
3.048811013767209,2.741408175132179,3.2317271589486856,-0.7233396897399624,0.23302070592345542,train
3.0638297872340425,2.5388301209495108,3.2414893617021274,-0.7031474077198173,0.000488166967200686,test
3.078848560700876,2.281551589043725,3.2512515644555697,-0.6821364803435112,-0.2875634950683338,train
3.0938673341677094,2.5641050211814975,3.261013767209011,-0.6603446571033447,-0.03656408892416931,train
3.108886107634543,2.615294578608364,3.270775969962453,-0.637810920660163,-0.017670470693926032,train
3.1239048811013768,2.674817268201551,3.280538172715895,-0.614575397528887,0.008854493014543144,test
3.13892365456821,2.9744003490041577,3.2903003754693367,-0.5906792663116536,0.27477923984647434,train
3.1539424280350437,2.5668598217601737,3.3000625782227786,-0.5661646637093908,-0.16703809275321405,train
3.1689612015018773,2.9351889546029653,3.3098247809762205,-0.5410745885480568,0.16643876217480127,train
3.183979974968711,3.1839621397182505,3.3195869837296623,-0.5154528040606328,0.3798279600492209,test
3.198998748435544,2.724158116394982,3.3293491864831037,-0.4893437386701644,-0.1158473314179572,train
3.214017521902378,2.7701904671997934,3.3391113892365456,-0.46279238552275287,-0.10612853651399955,train
3.2290362953692116,3.068402188203524,3.3488735919899875,-0.43584420102230975,0.1553727972358466,train
3.2440550688360448,3.1619456205305476,3.3586357947434293,-0.4085450026212114,0.2118548284083298,test
3.2590738423028784,2.942789025098182,3.368397997496871,-0.3809408661225847,-0.04466810627610445,train
3.274092615769712,3.049087805646662,3.378160200250313,-0.3530780227510012,0.024005628147349876,train
3.289111389236546,2.8318085819615355,3.387922403003755,-0.325002756248575,-0.2311110647936447,train
3.304130162703379,3.237565815958981,3.3976846057571963,-0.29676130025321434,0.13664251045499878,test
3.3191489361702127,3.031864274504554,3.407446808510638,-0.26839973621467034,-0.10718279779141418,train
3.3341677096370463,3.1881055453652887,3.41720901126408,-0.23996389210245517,0.010860426203664175,train
3.3491864831038796,3.1669618678849956,3.426971214017522,-0.21149924215727434,-0.04851010397525191,train
3.3642052565707132,3.4076105657035503,3.436733416770964,-0.18305080793474243,0.15392795686732869,test
3.379224030037547,3.2051497083092486,3.4464956195244056,-0.15466306088647452,-0.08668285032868227,train
3.3942428035043806,3.163295751036321,3.4562578222778475,-0.12637982671943873,-0.16658224452208784,train
3.409261576971214,3.3594156530678623,3.466020025031289,-0.09824419176956822,-0.008360180193858733,train
3.4242803504380475,3.6024975775123327,3.475782227784731,-0.0702984116201944,0.19701376134779658,test
3.439299123904881,3.4108694162343873,3.4855444305381726,-0.042583822189770706,-0.032091192114014684,train
3.4543178973717144,3.8077271683576086,3.4953066332916145,-0.015140753506747096,0.32756128857274086,train
3.469336670838548,3.6362788835951125,3.5050688360450564,0.011991553617775597,0.11921849393228026,train
3.4843554443053817,3.5017003910536824,3.5148310387984982,0.03877502781665354,-0.05190567556146953,test
3.4993742177722154,3.5786239216279174,3.52459324155194,0.06517284409795811,-0.011142164021980929,train
3.5143929912390486,3.713787966262112,3.5343554443053815,0.09114949729492847,0.08828302466180206,train
3.5294117647058822,3.8815088792335324,3.5441176470588234,0.11667087185797882,0.2207203603167301,train
3.544430538172716,4.086870961641553,3.5538798498122652,0.14170430782171345,0.39128680400757493,test
3.559449311639549,3.941731492314226,3.563642052565707,0.16621866279009834,0.21187077695842083,train
3.574468085106383,3.9256249663761,3.573404255319149,0.1901843697933575,0.16203634126359323,train
3.5894868585732165,3.93972833892267,3.583166458072591,0.21357349088109673,0.14298838996898244,train
3.60450563204005,4.043169404210337,3.5929286608260327,0.23635976632734307,0.21388097705696113,test
3.6195244055068834,3.6281762270010285,3.602690863579474,0.25851865933474527,-0.2330332959131907,train
3.634543178973717,4.070220695985046,3.612453066332916,0.28002739613696953,0.17774023351516105,train
3.6495619524405507,3.9150726464466548,3.622215269086358,0.3008650014104217,-0.008007624050124723,train
3.664580725907384,4.165821398114755,3.6319774718397997,0.3210123289186949,0.21283159735626042,test
3.6795994993742176,4.2599155333039835,3.6417396745932415,0.3404520873256522,0.2777237713850903,train
3.6946182728410513,4.08401137907488,3.6515018773466834,0.35916886112563956,0.07334064060255736,train
3.709637046307885,3.818574456792083,3.6612640801001253,0.3771491266521566,-0.21983874996019914,train
3.724655819774718,3.9170916627977377,3.6710262828535667,0.39438126313909505,-0.14831588319492348,test
3.739674593241552,3.8677145284754655,3.6807884856070086,0.4108555588216099,-0.22392951595315316,train
3.7546933667083855,4.346513537537188,3.690550688360451,0.4265642120765994,0.2293986371001381,train
3.7697121401752187,4.1467466902786745,3.7003128911138923,0.4415013276157037,0.004932471549077857,train
3.7847309136420524,3.8342351246848736,3.710075093867334,0.45566290775659357,-0.33150287693905417,test
3.799749687108886,4.092865931281858,3.719837296620776,0.46904683881113957,-0.09601820415005803,train
3.8147684605757197,3.923504470934538,3.729599499374218,0.4816528726417301,-0.2877479010814099,train
3.829787234042553,4.2701781016120135,3.7393617021276593,0.49348260344955175,0.03733379603480259,train
3.8448060075093866,4.523908800733009,3.7491239048811016,0.5045394398710252,0.27024545598088273,test
3.8598247809762203,4.832079272820854,3.7588861076345434,0.5148285724707342,0.5583645927155766,train
3.8748435544430535,4.418270825278625,3.768648310387985,0.5243569367311152,0.1252655781595245,train
3.889862327909887,4.180839706140966,3.7784105131414267,0.5331331716508231,-0.13070397865128408,train
3.904881101376721,4.141961405638854,3.7881727158948686,0.5411675740750302,-0.18737888433104424,test
3.9198998748435545,4.129185916956885,3.7979349186483105,0.5484720488919296,-0.2172210505833547,train
3.9349186483103877,4.5465306971511295,3.8076971214017523,0.555060055240378,0.18377352050899906,train
3.9499374217772214,4.409972525069277,3.817459324155194,0.5609465488838682,0.03156665203021463,train
3.964956195244055,4.337065729479604,3.827221526908636,0.5661479209158816,-0.05630371834491411,test
3.9799749687108883,4.335555586016832,3.8369837296620775,0.5706819329710842,-0.0721100766163294,train
3.994993742177722,4.25467298033335,3.8467459324155193,0.5745676491257746,-0.1666406012079442,train
4.010012515644555,4.206800004309738,3.856508135168961,0.5778253646794534,-0.22753349553867733,train
4.025031289111389,4.408606369599947,3.866270337922403,0.5804765320173406,-0.03814050033979614,test
4.0400500625782225,4.516500522168214,3.876032540675845,0.5825436837610786,0.057924297731291416,train
4.055068836045057,4.296614550326034,3.8857947434292868,0.5840503534217435,-0.17323054652499748,train
4.07008760951189,4.376757839430998,3.8955569461827286,0.5850209937755744,-0.10382010052730518,train
4.085106382978723,4.657845028406503,3.90531914893617,0.5854808931885734,0.16704498628175923,test
4.100125156445557,4.396500495160695,3.9150813516896124,0.5854560901212289,-0.10403694665014658,train
4.11514392991239,4.593695399604713,3.9248435544430538,0.5849732860491456,0.08387855911251371,train
4.130162703379224,4.098538187506468,3.9346057571964956,0.5840597570392385,-0.4201273267292668,train
4.145181476846058,4.200265721842478,3.9443679599499375,0.5827432642244152,-0.32684550233187437,test
4.160200250312891,4.447018389357306,3.9541301627033794,0.5810519634222739,-0.08816373676834677,train
4.175219023779724,4.73772919036518,3.9638923654568208,0.5790143141453185,0.19482251076304125,train
4.190237797246558,4.500641473872022,3.973654568210263,0.5766589882515015,-0.049672082589742476,train
4.2052565707133915,4.762512841375101,3.9834167709637045,0.5740147784845636,0.20508129192683242,test
4.220275344180225,4.686362701734355,3.9931789737171464,0.5711105071536335,0.12207322086357526,train
4.235294117647059,4.769624553190194,4.002941176470588,0.5679749352009009,0.19870844151870481,train
4.250312891113892,5.001851013064916,4.01270337922403,0.5646366719048541,0.4245109619360316,train
4.265331664580726,4.73490284324371,4.022465581977472,0.5611240854646081,0.1513131758016298,test
4.280350438047559,4.529123507066062,4.032227784730914,0.5574652147082448,-0.06056949237309657,train
4.295369211514393,4.628741025951101,4.041989987484355,0.5536876821648181,0.03306335630192755,train
4.310387984981227,4.674715784945922,4.0517521902377975,0.5498186087358096,0.0731449859723158,train
4.32540675844806,4.64690692092864,4.0615143929912385,0.545884530197307,0.03950799774009446,test
4.340425531914893,4.782222575430283,4.071276595744681,0.5419113157590647,0.16903466392653702,train
4.355444305381727,4.665570065598949,4.081038798498122,0.5379240889009013,0.04660717819992591,train
4.370463078848561,4.772356065252312,4.090801001251565,0.5339471507006,0.14760791330014775,train
4.385481852315394,4.595432077760612,4.100563204005006,0.5300039058606217,-0.03513503210501601,test
4.400500625782228,4.762770552752015,4.110325406758449,0.5261167916335515,0.12632835436001486,train
4.415519399249061,4.54223233334655,4.12008760951189,0.5223072098382702,-0.10016248600360957,train
4.430538172715894,4.664472408011371,4.1298498122653315,0.5185954621504162,0.016027133595623334,train
4.4455569461827285,4.634749539591745,4.139612015018773,0.5150006888417963,-0.019863164268825166,test
4.460575719649562,4.797806820528805,4.149374217772215,0.5115408111340306,0.13689179162256024,train
4.475594493116396,4.72876530245062,4.159136420525657,0.5082324773219131,0.06139640460305,train
4.490613266583229,4.666252935018356,4.168898623279099,0.5050910128117603,-0.0077367010725030525,train
4.505632040050062,4.868888346831917,4.178660826032541,0.5021303742094189,0.18809714658995674,test
