x,split,true_hidden_structure,baseline_prediction,learned_residual,corrected_prediction
0.4806007509386733,test,0.5660158076328248,1.7366389901090558,0.5398470512613859,2.2764860413704415
0.4956195244055069,train,0.5658145905785035,1.7460565286013712,0.5411749601393263,2.2872314887406975
0.5106382978723404,train,0.5653281363997831,1.7554740670936866,0.542225033934436,2.2976991010281225
0.5256570713391739,train,0.5645850575505416,1.7648916055860022,0.5430139660524101,2.3079055716384125
0.5406758448060075,test,0.5636138967556801,1.7743091440783176,0.5435582808202538,2.3178674248985716
0.5556946182728411,train,0.5624430368045816,1.783726682570633,0.5438743106409006,2.327600993211534
0.5707133917396746,train,0.561100611247996,1.7931442210629487,0.5439781744947115,2.3371223955576603
0.5857321652065082,train,0.5596144162409892,1.802561759555264,0.543885757645359,2.346447517200623
0.6007509386733416,test,0.5580118237712921,1.8119792980475795,0.5436126924032875,2.355591990450867
0.6157697121401752,train,0.5563196965084382,1.8213968365398951,0.5431743397972263,2.3645711763371215
0.6307884856070087,train,0.5545643045045178,1.8308143750322106,0.5425857720031225,2.373400147035333
0.6458072590738423,train,0.5527712439722136,1.840231913524526,0.5418617553803539,2.3820936689048797
0.6608260325406758,test,0.5509653583600174,1.8496494520168416,0.5410167339671498,2.3906661859839913
0.6758448060075094,train,0.5491706619381852,1.859066990509157,0.5400648132907794,2.3991318037999365
0.690863579474343,train,0.5474102661020919,1.8684845290014724,0.5390197443532001,2.4075042733546725
0.7058823529411764,train,0.5457063085921938,1.877902067493788,0.5378949076594642,2.415796975153252
0.72090112640801,test,0.5440798858218455,1.8873196059861035,0.5367032971641852,2.4240229031502887
0.7359198998748435,train,0.5425509884957355,1.896737144478419,0.5354575040206998,2.432194648499119
0.7509386733416771,train,0.5411384406927603,1.9061546829707345,0.5341697000281593,2.440324382998894
0.7659574468085106,train,0.5398598425777423,1.91557222146305,0.5328516206835266,2.4484238421465765
0.7809762202753442,test,0.5387315168965553,1.9249897599553654,0.5315145477582834,2.456504307713649
0.7959949937421777,train,0.5377684593989687,1.934407298447681,0.5301692913334318,2.464576589781113
0.8110137672090112,train,0.5369842933229045,1.9438248369399962,0.5288261712410105,2.472651008181007
0.8260325406758448,train,0.5363912280628061,1.9532423754323118,0.5274949978757089,2.4807373733080205
0.8410513141426783,test,0.5360000221335282,1.9626599139246275,0.5261850523561455,2.488844966280773
0.8560700876095119,train,0.535819950529557,1.9720774524169427,0.5249050660318288,2.4969825184487715
0.8710888610763454,train,0.535858776567514,1.9814949909092583,0.5236631993486386,2.5051581902578968
0.886107634543179,train,0.5361227282878057,1.990912529401574,0.5224670201026826,2.513379549504257
0.9011264080100125,test,0.5366164794789992,2.0003300678938896,0.5213234811294982,2.521653549023388
0.916145181476846,train,0.5373431353760431,2.0097476063862048,0.5202388974926104,2.529986503878815
0.9311639549436795,train,0.5383042230708683,2.01916514487852,0.5192189232523161,2.538384068130836
0.9461827284105131,train,0.5394996866612107,2.0285826833708356,0.5182685279120823,2.546851211282918
0.9612015018773467,test,0.5409278871507393,2.038000221863151,0.5173919726559962,2.5553921945191473
0.9762202753441802,train,0.5425856071007832,2.047417760355467,0.5165927865061588,2.564010546861626
0.9912390488110138,train,0.5444680600211549,2.056835298847782,0.5158737425436274,2.5727090413914095
1.0062578222778473,train,0.5465689044748067,2.0662528373400977,0.5152368343503796,2.5814896716904774
1.0212765957446808,test,0.5488802628583646,2.075670375832413,0.5146832528426505,2.5903536286750635
1.0362953692115144,train,0.5513927448079897,2.0850879143247285,0.5142133636777921,2.5993012780025206
1.0513141426783479,train,0.5540954751675529,2.094505452817044,0.5138266854273906,2.608332138244435
1.0663329161451816,train,0.5569761264438146,2.10392299130936,0.5135218687186733,2.617444860028033
1.081351689612015,test,0.5600209556612032,2.113340529801675,0.5132966765541357,2.6266372063558108
1.0963704630788484,train,0.5632148455169192,2.1227580682939906,0.5131479660257369,2.6359060343197274
1.1113892365456821,train,0.5665413497254759,2.132175606786306,0.5130716716448883,2.645247278431194
1.1264080100125156,train,0.569982742430486,2.1415931452786214,0.5130627905127101,2.6546559357913315
1.1414267834793492,test,0.573520071550495,2.151010683770937,0.513115369556618,2.6641260533275553
1.1564455569461827,train,0.5771332159150239,2.1604282222632527,0.5132224950591734,2.673650717322426
1.1714643304130163,train,0.5808009460367162,2.169845760755568,0.5133762847032537,2.6832220454588214
1.1864831038798498,train,0.5845009883556237,2.1792632992478835,0.5135678823539586,2.692831181601842
1.2015018773466832,test,0.5882100927822309,2.1886808377401987,0.5137874557922506,2.7024682935324496
1.216520650813517,train,0.5919041033568466,2.1980983762325144,0.5140241976081287,2.712122573840643
1.2315394242803503,train,0.5955580318344972,2.20751591472483,0.5142663294521872,2.7217822441770174
1.246558197747184,train,0.5991461339964594,2.2169334532171456,0.5145011098337152,2.7314345630508607
1.2615769712140175,test,0.6026419884821024,2.226350991709461,0.5147148456411115,2.7410658373505723
1.2765957446808511,train,0.6060185779277808,2.2357685302017765,0.5148929075463449,2.7506614377481213
1.2916145181476846,train,0.6092483721931552,2.2451860686940917,0.5150197494395774,2.7602058181336693
1.306633291614518,train,0.612303413449526,2.2546036071864073,0.5150789320229114,2.7696825392093185
1.3216520650813517,test,0.6151554028995738,2.264021145678723,0.5150531506736563,2.779074296352379
1.3366708385481851,train,0.6177757888933053,2.273438684171038,0.5149242676675818,2.7883629518386197
1.3516896120150188,train,0.6201358562010447,2.2828562226633538,0.514673348831464,2.7975295714948176
1.3667083854818523,train,0.6222068162009589,2.292273761155669,0.5142807046719378,2.806554465827607
1.381727158948686,test,0.623959897735911,2.3016912996479846,0.5137259360043631,2.8154172356523475
1.3967459324155194,train,0.6253664383923814,2.3111088381403,0.5129879840812234,2.8240968222215237
1.4117647058823528,train,0.6263979759527869,2.320526376632616,0.512045185194638,2.832571561827254
1.4267834793491865,train,0.6270263397717849,2.329943915124931,0.5108753297020237,2.840819244826955
1.44180225281602,test,0.6272237418270545,2.3393614536172467,0.5094557253979316,2.848817179015178
1.4568210262828536,train,0.6269628671956169,2.3487789921095623,0.5077632651287698,2.856542257238332
1.471839799749687,train,0.6262169637079749,2.3581965306018775,0.5057744985206427,2.86397102912252
1.4868585732165207,train,0.6249599305342343,2.367614069094193,0.503465707664076,2.871079776758269
1.5018773466833542,test,0.6231664054588906,2.3770316075865088,0.5008129865730762,2.877844594159585
1.5168961201501876,train,0.6208118506041344,2.386449146078824,0.497792324210001,2.884241470288825
1.5319148936170213,train,0.6178726363653289,2.3958666845711396,0.4943796908422064,2.890246375413346
1.5469336670838547,train,0.6143261233267444,2.405284223063455,0.49055112747158863,2.8958353505350436
1.5619524405506884,test,0.6101507419306674,2.4147017615557704,0.4862828380540874,2.900984599609858
1.5769712140175218,train,0.6053260696786474,2.424119300048086,0.4815512842031216,2.9056705842512076
1.5919899874843555,train,0.5998329056498671,2.4335368385404017,0.4763332820489556,2.9098701205893573
1.607008760951189,train,0.593653342128419,2.442954377032717,0.4706061009052654,2.9135604779379825
1.6220275344180224,test,0.5867708331386148,2.452371915525032,0.4643475633748578,2.91671947889989
1.637046307884856,train,0.5791702596953381,2.4617894540173477,0.4575361465087085,2.919325600526056
1.6520650813516895,train,0.5708379915848396,2.4712069925096634,0.4501510836163605,2.921358076126024
1.6670838548185232,train,0.5617619455002588,2.480624531001979,0.4421724663113861,2.922796997313365
1.6821026282853566,test,0.5519316393655066,2.4900420694942946,0.4335813463631681,2.9236234158574628
1.6971214017521903,train,0.5413382426909357,2.49945960798661,0.4243598369158024,2.923819444902412
1.7121401752190237,train,0.5299746228144419,2.508877146478925,0.414491212626563,2.923368359105488
1.7271589486858572,train,0.5178353868922358,2.5182946849712406,0.4039600082701597,2.9222546932414004
1.7421777221526908,test,0.5049169195144976,2.5277122234635563,0.3927521153510612,2.9204643388146176
1.7571964956195243,train,0.49121741583242895,2.537129761955872,0.38085487626447595,2.917984638220348
1.772215269086358,train,0.47673691009481894,2.5465473004481876,0.3682571755472345,2.914804475995422
1.7872340425531914,train,0.46147729950413613,2.5559648389405027,0.354949527762855,2.910914366703358
1.802252816020025,test,0.445442363314273,2.5653823774328184,0.34092416157046496,2.906306539003283
1.8172715894868585,train,0.4286377771044275,2.5747999159251336,0.3261750995350688,2.9009750154602023
1.832290362953692,train,0.4110711221761131,2.584217454417449,0.31069823324681295,2.894915687664262
1.8473091364205256,train,0.392751890032974,2.593634992909765,0.2944913933294585,2.8881263862392235
1.862327909887359,test,0.37369148191586365,2.60305253140208,0.27755441393312724,2.8806069453352072
1.8773466833541927,train,0.3539032033785079,2.6124700698943957,0.2598891913235345,2.8723592612179303
1.8923654568210262,train,0.3334022539020073,2.621887608386711,0.2414997361992915,2.8633873445860023
1.9073842302878599,train,0.31220571155934695,2.6313051468790265,0.22239221939035286,2.853697366269379
1.9224030037546933,test,0.2903325127540158,2.640722685371342,0.20257501061426592,2.843297695985608
1.9374217772215268,train,0.26780342706967797,2.6501402238636578,0.18205870999237955,2.8321989338560374
1.9524405506883604,train,0.24464102728063652,2.659557762355973,0.1608561720555608,2.8204139344115338
1.9674593241551939,train,0.22086965458546776,2.668975300848288,0.13898252199805544,2.8079578228463435
1.9824780976220275,test,0.19651537913871536,2.678392839340604,0.11645516396882294,2.7948480033094265
1.997496871088861,train,0.1716059559678594,2.6878103778329194,0.09329378122184145,2.781104159054761
2.0125156445556946,train,0.1461707763748603,2.697227916325235,0.06952032798031302,2.766748244305548
2.0275344180225283,train,0.1202408149334527,2.7066454548175507,0.04515901290432726,2.751804467721878
2.0425531914893615,test,0.09384857220491558,2.716062993309866,0.020236274087103746,2.7362992673969697
2.057571964956195,train,0.06702801330632162,2.7254805318021815,-0.005219254458663468,2.720261277343518
2.072590738423029,train,0.0398145024762003,2.7348980702944967,-0.031176784825804736,2.703721285468692
2.087609511889862,train,0.01224473379307954,2.7443156087868124,-0.05760342571301851,2.686712183073794
2.1026282853566958,test,-0.015643341787445003,2.753733147279128,-0.08446424132680896,2.669268905952319
2.1176470588235294,train,-0.043810592901723205,2.7631506857714436,-0.11172231857346301,2.6514283671979806
2.132665832290363,train,-0.07221678756849231,2.7725682242637593,-0.13933884239185673,2.6332293818719026
2.1476846057571963,train,-0.10082067610724169,2.781985762756074,-0.16727317904047984,2.614712583715594
2.16270337922403,test,-0.1295800769826957,2.7914033012483896,-0.1954829671152223,2.5959203341331674
2.1777221526908637,train,-0.1584519653657756,2.8008208397407053,-0.2239242160382678,2.5768966237024373
2.192740926157697,train,-0.18739256419416586,2.810238378233021,-0.25255141172317336,2.5576869665098476
2.2077596996245306,train,-0.21635743750886754,2.8196559167253366,-0.28131762908695807,2.5383382876383784
2.2227784730913642,test,-0.24530158583698192,2.8290734552176517,-0.31017465104702946,2.518898804170622
2.237797246558198,train,-0.27417954338544426,2.8384909937099674,-0.3390730936092325,2.499417900100735
2.252816020025031,train,-0.30294547680545225,2.8479085322022826,-0.3679625366232822,2.4799459955790004
2.267834793491865,train,-0.33155328528301775,2.857326070694598,-0.3967916597536079,2.46053441094099
2.2828535669586985,test,-0.3599567017073757,2.866743609186914,-0.4255083831872846,2.441235225999629
2.2978723404255317,train,-0.3881093946659231,2.876161147679229,-0.45406001257640993,2.422101135102819
2.3128911138923653,train,-0.41596507101193925,2.8855786861715447,-0.4823933876901297,2.403185298481415
2.327909887359199,train,-0.44347757874958993,2.89499622466386,-0.5104550342316629,2.3845411904321967
2.3429286608260327,test,-0.47060100997962084,2.9044137631561755,-0.5381913182582292,2.3662224448979465
2.357947434292866,train,-0.4972898036486869,2.913831301648491,-0.5655486026267977,2.348282699021693
2.3729662077596996,train,-0.5234988478455167,2.9232488401408068,-0.5924734048762367,2.33077543526457
2.3879849812265332,train,-0.5491835813879611,2.9326663786331224,-0.6189125559466805,2.313753822686442
2.4030037546933665,test,-0.5743000944465679,2.942083917125437,-0.6448133591299822,2.297270557995455
2.4180225281602,train,-0.5988052279524739,2.951501455617753,-0.6701237486408186,2.2813777069769343
2.433041301627034,train,-0.6226566715403034,2.9609189941100684,-0.6947924471966042,2.266126546913464
2.4480600750938675,train,-0.6458130597802278,2.970336532602384,-0.7187691219957026,2.2515674106066816
2.4630788485607007,test,-0.6682340664575043,2.9797540710946997,-0.7420045384876034,2.237749532607096
2.4780976220275344,train,-0.6898804966625242,2.989171609587015,-0.7644507113356681,2.2247208982513467
2.493116395494368,train,-0.7107143764598132,2.9985891480793305,-0.7860610519828073,2.2125280960965235
2.5081351689612013,train,-0.7306990399103597,3.0080066865716457,-0.8067905122428829,2.2012161743287626
2.523153942428035,test,-0.7497992132282223,3.0174242250639614,-0.8265957233557898,2.1908285017081717
2.5381727158948686,train,-0.7679810958594429,3.026841763556277,-0.8454351299618588,2.181406633594418
2.5531914893617023,train,-0.785212438279011,3.0362593020485926,-0.8632691184715428,2.17299018357705
2.5682102628285355,train,-0.8014626163097541,3.045676840540908,-0.8800601393289601,2.1656167012119476
2.583229036295369,test,-0.8167027017757775,3.055094379033223,-0.8957728226929288,2.159321556340294
2.598247809762203,train,-0.8309055293122167,3.0645119175255386,-0.9103740870862582,2.1541378304392804
2.613266583229036,train,-0.8440457591627457,3.0739294560178543,-0.9238332405933859,2.1500962154244685
2.6282853566958697,train,-0.8560999358063283,3.08334699451017,-0.9361220742175721,2.1472249202925977
2.6433041301627034,test,-0.8670465422652127,3.0927645330024855,-0.9472149470418533,2.1455495859606324
2.658322903629537,train,-0.8768660499570238,3.102182071494801,-0.9570888628724945,2.1450932086223067
2.6733416770963703,train,-0.8855409639650458,3.111599609987116,-0.9657235380796969,2.145876071907419
2.688360450563204,train,-0.8930558636123257,3.1210171484794316,-0.9731014603875581,2.1479156880918735
2.7033792240300376,test,-0.8993974382370847,3.130434686971747,-0.9792079384036466,2.1512267485681007
2.718397997496871,train,-0.9045545180790302,3.139852225464063,-0.9840311417177648,2.155821083746298
2.7334167709637045,train,-0.9085181001985118,3.149269763956378,-0.987562131439423,2.161707632516955
2.748435544430538,train,-0.9112813693630047,3.1586873024486937,-0.9897948810839637,2.16889242136473
2.763454317897372,test,-0.9128397138481308,3.1681048409410093,-0.9907262877580282,2.1773785531829812
2.778473091364205,train,-0.9131907361132672,3.1775223794333245,-0.9903561736358811,2.1871662057974435
2.7934918648310387,train,-0.9123342583247671,3.18693991792564,-0.9886872777588711,2.198252640166769
2.8085106382978724,train,-0.9102723227128235,3.1963574564179558,-0.9857252382307414,2.2106322181872144
2.8235294117647056,test,-0.9070091867610874,3.205774994910271,-0.981478564921472,2.224296429988799
2.8385481852315393,train,-0.9025513132412056,3.2151925334025866,-0.9759586028316067,2.23923393057098
2.853566958698373,train,-0.8969073551174787,3.224610071894902,-0.9691794863074172,2.2554305855874848
2.8685857321652066,train,-0.8900881353598127,3.2340276103872174,-0.9611580843345952,2.2728695260526224
2.88360450563204,test,-0.8821066217160028,3.243445148879533,-0.9519139371742714,2.2915312117052618
2.8986232790988735,train,-0.8729778965071242,3.2528626873718487,-0.941469184639841,2.311393502732008
2.913642052565707,train,-0.862719121522383,3.2622802258641643,-0.9298484863462113,2.3324317395179532
2.9286608260325404,train,-0.85134949810215,3.271697764356479,-0.9170789342944635,2.3546188300620154
2.943679599499374,test,-0.8388902225100483,3.2811153028487947,-0.9031899581844492,2.3779253446643454
2.9586983729662077,train,-0.8253644367068492,3.2905328413411103,-0.8882132238753494,2.402319617465761
2.9737171464330414,train,-0.810797174650526,3.299950379833426,-0.8721825254396056,2.4277678543938204
2.9887359198998746,train,-0.7952153042580806,3.309367918325741,-0.8551336712787593,2.454234247046982
3.0037546933667083,test,-0.7786474651756918,3.318785456818057,-0.8371043647905414,2.4816810920275154
3.018773466833542,train,-0.7611240025142575,3.3282029953103724,-0.8181340800948983,2.510068915215474
3.033792240300375,train,-0.7426768967175607,3.3376205338026876,-0.7982639333425046,2.539356600460183
3.048811013767209,train,-0.7233396897399624,3.3470380722950033,-0.7775365501425856,2.5695015221524176
3.0638297872340425,test,-0.7031474077198173,3.356455610787319,-0.7559959296575806,2.6004596811297382
3.078848560700876,train,-0.6821364803435112,3.3658731492796345,-0.7336873059201497,2.6321858433594847
3.0938673341677094,train,-0.6603446571033447,3.3752906877719497,-0.7106570069334555,2.6646336808384943
3.108886107634543,train,-0.637810920660163,3.384708226264265,-0.6869523121182755,2.6977559141459895
3.1239048811013768,test,-0.614575397528887,3.3941257647565806,-0.6626213086706082,2.7315044560859723
3.13892365456821,train,-0.5906792663116536,3.403543303248896,-0.637712747390746,2.76583055585815
3.1539424280350437,train,-0.5661646637093908,3.412960841741212,-0.6122758985396565,2.8006849432015555
3.1689612015018773,train,-0.5410745885480568,3.4223783802335275,-0.586360408270712,2.8360179719628156
3.183979974968711,test,-0.5154528040606328,3.4317959187258427,-0.560016156174582,2.8717797625512604
3.198998748435544,train,-0.4893437386701644,3.441213457218158,-0.5332931144624371,2.9079203427557205
3.214017521902378,train,-0.46279238552275287,3.4506309957104735,-0.5062412092976581,2.9443897864128155
3.2290362953692116,train,-0.43584420102230975,3.460048534202789,-0.47891018476902547,2.9811383494337638
3.2440550688360448,test,-0.4085450026212114,3.4694660726951043,-0.4513494699790747,3.0181166027160296
3.2590738423028784,train,-0.3809408661225847,3.47888361118742,-0.4236080496999804,3.0552755614874396
3.274092615769712,train,-0.3530780227510012,3.4883011496797356,-0.3957343390262341,3.0925668106535014
3.289111389236546,train,-0.325002756248575,3.4977186881720512,-0.36777606242842575,3.1299426257436256
3.304130162703379,test,-0.29676130025321434,3.5071362266643664,-0.33978013758609227,3.1673560890782744
3.3191489361702127,train,-0.26839973621467034,3.516553765156682,-0.31179256434965524,3.204761200807027
3.3341677096370463,train,-0.23996389210245517,3.5259713036489977,-0.28385831915245086,3.242112984496547
3.3491864831038796,train,-0.21149924215727434,3.535388842141313,-0.25602125516357005,3.279367586977743
3.3642052565707132,test,-0.18305080793474243,3.5448063806336285,-0.22832400844120865,3.3164823721924197
3.379224030037547,train,-0.15466306088647452,3.554223919125944,-0.20080791031431883,3.3534160088116254
3.3942428035043806,train,-0.12637982671943873,3.5636414576182593,-0.17351290618798082,3.3901285514302786
3.409261576971214,train,-0.09824419176956822,3.573058996110575,-0.14647748093509114,3.4265815151754837
3.4242803504380475,test,-0.0702984116201944,3.58247653460289,-0.11973859100399795,3.462737943598892
3.439299123904881,train,-0.042583822189770706,3.591894073095206,-0.09333160333865234,3.4985624697565534
3.4543178973717144,train,-0.015140753506747096,3.601311611587521,-0.0672902411749898,3.5340213704125314
3.469336670838548,train,0.011991553617775597,3.6107291500798366,-0.04164653674466189,3.569082613335175
3.4843554443053817,test,0.03877502781665354,3.6201466885721523,-0.01643079088523241,3.6037158976869197
3.4993742177722154,train,0.06517284409795811,3.629564227064468,0.008328460475552947,3.637892687540021
3.5143929912390486,train,0.09114949729492847,3.638981765556783,0.03260447302431269,3.671586238581096
3.5294117647058822,train,0.11667087185797882,3.6483993040490987,0.05637231404799987,3.7047716180970984
3.544430538172716,test,0.14170430782171345,3.6578168425414144,0.07960887582233034,3.7374257183637445
3.559449311639549,train,0.16621866279009834,3.6672343810337296,0.10229288255105462,3.7695272635847843
3.574468085106383,train,0.1901843697933575,3.676651919526045,0.12440489103025038,3.8010568105562954
3.5894868585732165,train,0.21357349088109673,3.686069458018361,0.1459272852362481,3.831996743254609
3.60450563204005,test,0.23635976632734307,3.6954869965106765,0.16684426505852817,3.8623312615692047
3.6195244055068834,train,0.25851865933474527,3.7049045350029917,0.18714182942000315,3.892046364422995
3.634543178973717,train,0.28002739613696953,3.7143220734953073,0.2068077540463159,3.9211298275416233
3.6495619524405507,train,0.3008650014104217,3.7237396119876225,0.2258315641631875,3.94957117615081
3.664580725907384,test,0.3210123289186949,3.733157150479938,0.2442045024162487,3.977361652896187
3.6795994993742176,train,0.3404520873256522,3.7425746889722533,0.2619194923212524,4.004494181293506
3.6946182728410513,train,0.35916886112563956,3.751992227464569,0.27897109756391164,4.03096332502848
3.709637046307885,train,0.3771491266521566,3.7614097659568846,0.29535547747800595,4.05676524343489
3.724655819774718,test,0.39438126313909505,3.7708273044492,0.31107033903758524,4.081897643486785
3.739674593241552,train,0.4108555588216099,3.7802448429415154,0.3261148857043162,4.106359728645832
3.7546933667083855,train,0.4265642120765994,3.789662381433831,0.3404897634740888,4.13015214490792
3.7697121401752187,train,0.4415013276157037,3.7990799199261462,0.3541970044680592,4.153276924394206
3.7847309136420524,test,0.45566290775659357,3.808497458418462,0.3672399684123158,4.175737426830778
3.799749687108886,train,0.46904683881113957,3.8179149969107775,0.37962328234743,4.197538279258207
3.8147684605757197,train,0.4816528726417301,3.827332535403093,0.3913527789042783,4.218685314307371
3.829787234042553,train,0.49348260344955175,3.8367500738954083,0.4024354334758216,4.23918550737123
3.8448060075093866,test,0.5045394398710252,3.846167612387724,0.4128793006060562,4.25904691299378
3.8598247809762203,train,0.5148285724707342,3.8555851508800396,0.42269344990718366,4.278278600787223
3.8748435544430535,train,0.5243569367311152,3.865002689372355,0.4318879018043182,4.296890591176673
3.889862327909887,train,0.5331331716508231,3.8744202278646704,0.44047356339383265,4.314893791258503
3.904881101376721,test,0.5411675740750302,3.8838377663569856,0.4484621646868621,4.332299931043848
3.9198998748435545,train,0.5484720488919296,3.8932553048493013,0.4558661954936675,4.349121500342969
3.9349186483103877,train,0.555060055240378,3.9026728433416165,0.46269884318763227,4.365371686529249
3.9499374217772214,train,0.5609465488838682,3.912090381833932,0.4689739315697386,4.38106431340367
3.964956195244055,test,0.5661479209158816,3.9215079203262477,0.474705861035627,4.396213781361875
3.9799749687108883,train,0.5706819329710842,3.930925458818563,0.4799095502278676,4.410835009046431
3.994993742177722,train,0.5745676491257746,3.9403429973108786,0.4846003793360691,4.424943376646947
4.010012515644555,train,0.5778253646794534,3.9497605358031938,0.4887941351870014,4.438554670990195
4.025031289111389,test,0.5804765320173406,3.95917807429551,0.49250695824623475,4.451685032541745
4.0400500625782225,train,0.5825436837610786,3.968595612787825,0.49575529163195936,4.464350904419784
4.055068836045057,train,0.5840503534217435,3.978013151280141,0.49855583222088956,4.47656898350103
4.07008760951189,train,0.5850209937755744,3.9874306897724563,0.5009254839055143,4.48835617367797
4.085106382978723,test,0.5854808931885734,3.9968482282647715,0.5028813130416844,4.499729541306456
4.100125156445557,train,0.5854560901212289,4.006265766757087,0.5044405061056493,4.510706272862737
4.11514392991239,train,0.5849732860491456,4.015683305249403,0.5056203295604149,4.521303634809818
4.130162703379224,train,0.5840597570392385,4.025100843741718,0.5064380919127281,4.531538935654447
4.145181476846058,test,0.5827432642244152,4.034518382234033,0.5069111079242834,4.5414294901583165
4.160200250312891,train,0.5810519634222739,4.043935920726349,0.5070566649239806,4.550992585650329
4.175219023779724,train,0.5790143141453185,4.053353459218664,0.5068919911523541,4.560245450371019
4.190237797246558,train,0.5766589882515015,4.06277099771098,0.5064342260547438,4.5692052237657235
4.2052565707133915,test,0.5740147784845636,4.072188536203296,0.5057003924264756,4.577888928629771
4.220275344180225,train,0.5711105071536335,4.08160607469561,0.5047073703013505,4.586313444996961
4.235294117647059,train,0.5679749352009009,4.091023613187927,0.5034718724641628,4.594495485652089
4.250312891113892,train,0.5646366719048541,4.100441151680242,0.5020104214588715,4.602451573139113
4.265331664580726,test,0.5611240854646081,4.109858690172558,0.5003393279564371,4.610198018128996
4.280350438047559,train,0.5574652147082448,4.119276228664873,0.4984746703403155,4.6177508990051885
4.295369211514393,train,0.5536876821648181,4.128693767157188,0.496432275363119,4.625126042520307
4.310387984981227,train,0.5498186087358096,4.138111305649504,0.4942276997251093,4.632339005374614
4.32540675844806,test,0.545884530197307,4.147528844141819,0.49187621242392604,4.639405056565745
4.340425531914893,train,0.5419113157590647,4.156946382634135,0.4893927777252974,4.646339160359432
4.355444305381727,train,0.5379240889009013,4.16636392112645,0.4867920386064149,4.6531559597328656
4.370463078848561,train,0.5339471507006,4.175781459618766,0.4840883005271323,4.659869760145898
4.385481852315394,test,0.5300039058606217,4.1851989981110815,0.48129551538915144,4.666494513500233
4.400500625782228,train,0.5261167916335515,4.194616536603396,0.47842726554983844,4.673043802153234
4.415519399249061,train,0.5223072098382702,4.204034075095713,0.47549674776517664,4.679530822860889
4.430538172715894,train,0.5185954621504162,4.2134516135880276,0.47251675694559264,4.685968370533621
4.4455569461827285,test,0.5150006888417963,4.222869152080343,0.4694996696188694,4.692368821699213
4.460575719649562,train,0.5115408111340306,4.232286690572659,0.4664574270060066,4.6987441175786655
4.475594493116396,train,0.5082324773219131,4.2417042290649745,0.4634015176286173,4.705105746693592
4.490613266583229,train,0.5050910128117603,4.25112176755729,0.4603429593801535,4.711464726937444
4.505632040050062,test,0.5021303742094189,4.260539306049605,0.4572922810078079,4.717831587057413
4.520650813516896,train,0.4993631075816648,4.269956844541921,0.45425950296724743,4.724216347509169
